tour,faim,pensee,famine
1145,105,225,349
1146,105,225,350
1147,105,225,351
1148,105,225,352
1149,105,225,353
1150,105,225,354
1151,105,225,355
1152,105,225,356
1153,105,225,356
1154,105,225,356
1155,100,225,356
1156,95,225,356
1157,90,225,356
1158,85,225,356
1159,80,225,356
1160,75,225,356
1161,70,225,356
1162,65,225,356
1163,60,225,356
1164,55,225,356
1165,50,225,356
1166,45,225,356
1167,45,225,356
1168,55,226,356
1169,65,227,356
1170,75,228,356
1171,85,229,356
1172,95,230,356
1173,105,231,356
1174,105,231,356
1175,105,231,357
1176,105,231,358
1177,105,231,359
1178,105,231,360
1179,105,231,361
1180,105,231,362
1181,105,231,363
1182,105,231,364
1183,105,231,365
1184,105,231,365
1185,105,231,365
1186,100,231,365
1187,95,231,365
1188,90,231,365
1189,85,231,365
1190,80,231,365
1191,75,231,365
1192,70,231,365
1193,65,231,365
1194,60,231,365
1195,55,231,365
1196,50,231,365
1197,45,231,365
1198,45,231,365
1199,55,232,365
1200,65,233,365
1201,75,234,365
1202,85,235,365
1203,95,236,365
1204,105,237,365
1205,105,237,365
1206,105,237,365
1207,105,237,366
1208,105,237,367
1209,105,237,368
1210,105,237,369
1211,105,237,370
1212,105,237,371
1213,105,237,372
1214,105,237,373
1215,105,237,374
1216,105,237,375
1217,105,237,376
1218,105,237,376
1219,105,237,376
1220,100,237,376
1221,95,237,376
1222,90,237,376
1223,85,237,376
1224,80,237,376
1225,75,237,376
1226,70,237,376
1227,65,237,376
1228,60,237,376
1229,55,237,376
1230,50,237,376
1231,45,237,376
1232,45,237,376
1233,55,238,376
1234,65,239,376
1235,75,240,376
1236,85,241,376
1237,95,242,376
1238,105,243,376
1239,105,243,376
1240,105,243,377
1241,105,243,378
1242,105,243,379
1243,105,243,380
1244,105,243,381
1245,105,243,382
1246,105,243,383
1247,105,243,384
1248,105,243,385
1249,105,243,386
1250,105,243,387
1251,105,243,388
1252,105,243,389
1253,105,243,390
1254,105,243,391
1255,105,243,392
1256,105,243,393
1257,105,243,394
1258,105,243,395
1259,105,243,396
1260,105,243,397
1261,105,243,397
1262,105,243,397
1263,100,243,397
1264,95,243,397
1265,90,243,397
1266,85,243,397
1267,80,243,397
1268,75,243,397
1269,70,243,397
1270,65,243,397
1271,60,243,397
1272,55,243,397
1273,50,243,397
1274,45,243,397
1275,45,243,397
1276,55,244,397
1277,65,245,397
1278,75,246,397
1279,85,247,397
1280,95,248,397
1281,105,249,397
1282,105,249,397
1283,105,249,398
