tour,faim,pensee,famine
1059,100,178,603
1060,100,178,604
1061,100,178,605
1062,100,178,606
1063,100,178,607
1064,100,178,608
1065,100,178,609
1066,100,178,610
1067,100,178,611
1068,100,178,612
1069,100,178,613
1070,100,178,614
1071,100,178,615
1072,100,178,616
1073,100,178,617
1074,100,178,618
1075,100,178,619
1076,100,178,620
1077,100,178,621
1078,100,178,622
1079,100,178,623
1080,100,178,624
1081,100,178,625
1082,100,178,626
1083,100,178,627
1084,100,178,628
1085,100,178,629
1086,100,178,630
1087,100,178,631
1088,100,178,632
1089,100,178,633
1090,100,178,634
1091,100,178,635
1092,100,178,636
1093,100,178,637
1094,100,178,638
1095,100,178,639
1096,100,178,640
1097,100,178,641
1098,100,178,642
1099,100,178,643
1100,100,178,644
1101,100,178,644
1102,100,178,644
1103,90,178,644
1104,80,178,644
1105,70,178,644
1106,60,178,644
1107,50,178,644
1108,40,178,644
1109,40,178,644
1110,50,179,644
1111,60,180,644
1112,70,181,644
1113,80,182,644
1114,90,183,644
1115,100,184,644
1116,100,184,644
1117,100,184,645
1118,100,184,646
1119,100,184,647
1120,100,184,648
1121,100,184,649
1122,100,184,650
1123,100,184,650
1124,100,184,650
1125,90,184,650
1126,80,184,650
1127,70,184,650
1128,60,184,650
1129,50,184,650
1130,40,184,650
1131,40,184,650
1132,50,185,650
1133,60,186,650
1134,70,187,650
1135,80,188,650
1136,90,189,650
1137,100,190,650
1138,100,190,650
1139,100,190,651
1140,100,190,652
1141,100,190,653
1142,100,190,653
1143,100,190,653
1144,90,190,653
1145,80,190,653
1146,70,190,653
1147,60,190,653
1148,50,190,653
1149,40,190,653
1150,40,190,653
1151,50,191,653
1152,60,192,653
1153,70,193,653
1154,80,194,653
1155,90,195,653
1156,100,196,653
1157,100,196,653
1158,100,196,654
1159,100,196,655
1160,100,196,656
1161,100,196,656
1162,100,196,656
1163,90,196,656
1164,80,196,656
1165,70,196,656
1166,60,196,656
1167,50,196,656
1168,40,196,656
1169,40,196,656
1170,50,197,656
1171,60,198,656
1172,70,199,656
1173,80,200,656
1174,90,201,656
1175,100,202,656
1176,100,202,656
1177,100,202,657
1178,100,202,658
1179,100,202,659
1180,100,202,660
1181,100,202,661
1182,100,202,661
1183,100,202,661
1184,90,202,661
1185,80,202,661
1186,70,202,661
1187,60,202,661
1188,50,202,661
1189,40,202,661
1190,40,202,661
1191,50,203,661
1192,60,204,661
1193,70,205,661
1194,80,206,661
1195,90,207,661
1196,100,208,661
1197,100,208,661
1198,100,208,662
1199,100,208,663
1200,100,208,663
1201,100,208,663
1202,90,208,663
1203,80,208,663
1204,70,208,663
1205,60,208,663
1206,50,208,663
1207,40,208,663
1208,40,208,663
1209,50,209,663
1210,60,210,663
1211,70,211,663
1212,80,212,663
1213,90,213,663
1214,100,214,663
1215,100,214,663
1216,100,214,664
1217,100,214,665
1218,100,214,666
1219,100,214,667
1220,100,214,668
1221,100,214,668
1222,100,214,668
1223,90,214,668
1224,80,214,668
1225,70,214,668
1226,60,214,668
1227,50,214,668
1228,40,214,668
1229,40,214,668
1230,50,215,668
1231,60,216,668
1232,70,217,668
1233,80,218,668
1234,90,219,668
1235,100,220,668
1236,100,220,668
1237,100,220,669
1238,100,220,670
1239,100,220,671
1240,100,220,672
1241,100,220,673
1242,100,220,674
1243,100,220,675
1244,100,220,675
1245,100,220,675
1246,90,220,675
1247,80,220,675
1248,70,220,675
1249,60,220,675
1250,50,220,675
1251,40,220,675
1252,40,220,675
1253,50,221,675
1254,60,222,675
1255,70,223,675
1256,80,224,675
1257,90,225,675
1258,100,226,675
1259,100,226,675
1260,100,226,676
1261,100,226,676
1262,100,226,676
1263,90,226,676
1264,80,226,676
1265,70,226,676
1266,60,226,676
1267,50,226,676
1268,40,226,676
1269,40,226,676
1270,50,227,676
1271,60,228,676
1272,70,229,676
1273,80,230,676
1274,90,231,676
1275,100,232,676
1276,100,232,676
1277,100,232,677
1278,100,232,678
1279,100,232,679
1280,100,232,680
1281,100,232,681
1282,100,232,682
1283,100,232,683
1284,100,232,684
1285,100,232,685
1286,100,232,686
1287,100,232,687
1288,100,232,688
1289,100,232,688
1290,100,232,688
1291,90,232,688
1292,80,232,688
1293,70,232,688
1294,60,232,688
